y,x0,x1,x2,x3,x4
1.9474,1,-0.032552,0.17403,-0.5837,0.47291
-1.5186,1,0.21369,0.26184,0.25527,-0.61373
-1.5044,1,0.20726,-0.16187,-0.043556,0.023056
-1.4901,1,0.2891,0.13895,0.096369,-0.44289
-1.4759,1,-0.22059,-0.18631,0.16423,0.29499
-1.4617,1,-0.07701,-0.11933,0.27349,-0.0086677
-1.4475,1,0.23574,-0.061842,0.0037576,-0.13389
-1.4333,1,-0.52234,-0.16085,-0.15147,0.87069
-1.419,1,-0.13185,0.15138,-0.27319,0.31538
0.088194,1,0.18933,-0.011446,0.40339,-0.49196
0.21617,1,0.16678,-0.1234,0.050448,-0.053285
0.23039,1,0.019579,0.17493,-0.019712,-0.090642
0.24461,1,-0.067213,-0.72022,-0.075669,0.80715
0.25882,1,0.1983,0.10943,-0.11177,-0.13536
0.27304,1,0.18785,-0.084888,-0.11048,0.038685
0.28726,1,0.037101,0.11208,-0.13214,0.046698
0.30148,1,0.13387,-0.16589,0.39724,-0.29861
0.3157,1,-0.42984,-0.10718,0.46496,0.16995
0.32992,1,0.098601,0.18141,0.0029272,-0.19797
1.8372,1,0.04037,0.067322,0.2538,-0.26949
1.9082,1,0.34629,-0.061783,0.052402,-0.29185
1.9509,1,-0.022829,0.17021,-0.27024,0.18464
-1.5293,1,-0.073584,0.44059,0.039224,-0.26989
-1.515,1,0.34991,0.23425,-0.45792,-0.079052
-1.5008,1,0.097503,0.16779,-0.037097,-0.14561
-1.4297,1,0.26521,-0.099398,0.21356,-0.31973
0.091734,1,-0.10333,0.10118,0.34894,-0.23347
0.21971,1,-0.28764,0.020435,0.12221,0.23049
0.31924,1,0.26627,0.051855,-0.62277,0.31115
0.33346,1,0.16165,-0.26703,-0.50154,0.57851
1.8407,1,-0.13767,0.28185,-0.089246,0.047125
1.9118,1,0.28052,-0.060742,0.11812,-0.28147
1.926,1,0.22634,-0.074784,-0.1313,0.012801
1.9402,1,-0.04409,-0.59435,-0.3483,0.92791
-1.5257,1,0.13082,0.23565,0.30455,-0.54443
-0.26021,1,0.01912,0.2148,-0.013585,-0.1228
-0.24599,1,-0.11434,0.23751,-0.008788,-0.0091178
-0.23177,1,0.11782,0.2286,0.22991,-0.45728
-0.21755,1,0.23083,-0.089431,0.13373,-0.21691
-0.20333,1,-0.24225,-0.037089,-0.2216,0.54827
-0.18911,1,0.52663,0.26863,-0.085147,-0.62533
-0.17489,1,0.02717,0.24605,0.014074,-0.18267
-0.16067,1,-0.017131,-0.1301,-0.29996,0.46666
-0.14645,1,0.1544,-0.090473,-0.19935,0.16525
-0.13223,1,-0.1668,0.031571,-0.29327,0.47767
-0.11801,1,0.13696,0.20821,-0.17047,-0.095857
-0.10379,1,0.14437,-0.29156,0.014705,0.15126
-0.089575,1,0.13525,0.14927,0.26954,-0.44407
-0.075356,1,0.033713,0.31679,0.072172,-0.30207
-0.061137,1,-0.22749,-0.1851,-0.34252,0.76824
-0.046918,1,0.041127,0.18297,-0.23588,0.083504
-0.032699,1,-0.090422,0.25056,-0.17293,0.10439
-0.018479,1,-0.12949,-0.0029566,0.35773,-0.12306
-0.0042602,1,-0.30823,0.061448,-0.12747,0.44718
0.009959,1,-0.30779,-0.51227,-0.22493,1.0209
0.024178,1,-0.034307,0.15534,0.08477,-0.10691
0.095274,1,0.22659,-0.026205,-0.15533,-0.0034021
0.22325,1,-0.032386,0.13985,0.059322,-0.07264
0.23747,1,0.093515,0.24423,-0.09268,-0.15236
0.337,1,0.10015,0.45269,0.11656,-0.52577
1.8585,1,-0.36938,-0.11287,0.055116,0.4917
1.9153,1,0.040703,-0.24735,-0.099831,0.32455
1.9295,1,-0.15751,0.37653,-0.44705,0.31588
-1.5222,1,-0.10088,-0.38432,0.16908,0.34508
0.098814,1,0.40367,-0.31205,-0.32973,0.21824
0.24101,1,-0.19414,0.12065,0.050044,0.12176
0.25522,1,-0.11595,0.17709,0.36439,-0.2921
0.32632,1,-0.22828,0.10854,-0.095459,0.29934
0.34054,1,0.21413,0.3661,0.12357,-0.57275
-1.5186,1,-0.23662,0.17561,0.063578,0.10997
0.10235,1,-0.20187,0.071372,-0.00069556,0.22086
0.32986,1,-0.30147,-0.020279,-0.22241,0.60236
0.34408,1,-0.22604,0.014653,-0.33136,0.59421
1.8513,1,-0.03388,-0.19241,-0.036123,0.30354
1.8655,1,0.081926,-0.026731,-0.22548,0.21626
1.8797,1,0.11713,-0.075445,0.080007,-0.056316
1.9224,1,0.19368,-0.27529,0.13266,-0.013734
1.9366,1,0.217,0.29178,0.14924,-0.53278
1.9508,1,0.61751,-0.39605,-0.062424,-0.17018
-1.5151,1,-0.040987,0.011495,0.15,-0.027533
-1.4013,1,-0.44125,-0.078643,-0.422,0.98024
0.10589,1,0.16776,-0.1166,0.20281,-0.18181
1.8549,1,-0.2107,0.42552,-0.12352,0.045131
1.9259,1,0.16985,-0.096312,-0.51536,0.45149
1.9686,1,-0.090384,-0.11281,0.26626,0.022828
-1.5116,1,0.19488,0.05799,0.029763,-0.19689
-1.4973,1,-0.027167,0.24198,0.37781,-0.44051
-1.4831,1,-0.074398,-0.040503,-0.2235,0.39359
-1.4547,1,-0.14175,-0.30368,-0.50611,0.94244
-1.4262,1,-0.050508,0.38385,0.14471,-0.32477
-1.412,1,0.04745,-0.56085,0.078885,0.4339
-1.3978,1,0.5426,-0.22035,0.21201,-0.48457
0.10943,1,-0.40341,0.068675,0.41457,0.059747
1.8584,1,-0.39076,0.27402,0.18869,0.078191
1.9153,1,0.29125,0.0065967,0.30465,-0.5023
1.9295,1,0.14003,0.065331,-0.31575,0.16729
1.9721,1,0.28003,-0.066597,-0.14058,-0.024227
-1.508,1,-0.28568,-0.045225,-0.22834,0.62263
-1.4938,1,0.090952,0.427,-0.41078,0.0013439
-1.4796,1,0.21761,-0.050343,-0.039813,-0.062006
-1.4654,1,0.27119,0.065649,-0.0091962,-0.24311
-1.4511,1,-0.090748,-0.23305,-0.079624,0.44598
-1.4369,1,-0.23947,-0.26545,-0.081699,0.62826
-1.4227,1,0.23947,0.28183,0.063313,-0.45936
-1.4085,1,-0.10476,-0.043015,-0.22568,0.43227
-1.3943,1,0.26693,-0.025044,0.10923,-0.26958
-0.086095,1,0.18893,0.1468,0.13262,-0.35607
-0.071876,1,0.17905,0.19234,-0.16476,-0.11422
0.11297,1,0.23689,0.095345,0.30091,-0.51478
1.8619,1,-0.12407,-0.16527,-0.039049,0.38601
1.9188,1,-0.13751,0.001419,-0.040103,0.2597
1.933,1,-0.089165,-0.051018,0.22783,0.010883
-1.5045,1,0.26422,0.27877,0.06645,-0.48174
-0.068336,1,0.40192,0.025173,0.1637,-0.4971
-0.054117,1,-0.10571,0.11187,0.13544,-0.022675
0.11651,1,0.017257,-0.14796,0.19925,0.012777
1.8655,1,0.12597,-0.10609,-0.2252,0.25124
1.9223,1,0.15789,-0.040156,0.31504,-0.32834
1.9366,1,0.026708,0.083751,0.011045,-0.022034
-1.5009,1,0.074995,0.133,-0.16505,0.049976
-0.16433,1,0.19193,-0.061433,0.16094,-0.20196
-0.15011,1,0.17315,-0.00055701,-0.17707,0.072991
-0.13589,1,-0.081447,0.42041,0.13314,-0.30336
-0.050577,1,-0.078207,-0.043723,-0.3852,0.55719
-0.036358,1,-0.11363,0.15724,0.31557,-0.21328
0.12005,1,0.1814,-0.45258,-0.27319,0.53445
0.17693,1,-0.20231,-0.26771,0.028821,0.49819
0.19115,1,-0.30731,-0.28551,0.021817,0.62762
0.20537,1,-0.45502,-0.045153,0.018436,0.57918
0.21959,1,-0.11972,0.35944,0.17772,-0.2529
0.23381,1,0.23687,-0.15637,-0.29645,0.24782
0.24803,1,0.29449,-0.21736,0.23354,-0.24144
0.26224,1,-0.48444,0.019037,0.037004,0.53823
0.27646,1,-0.053811,0.074343,0.10242,-0.010951
0.29068,1,-0.092208,0.0030015,-0.061021,0.23745
0.3049,1,0.1725,-0.14554,0.29655,-0.23402
0.31912,1,0.028624,0.063867,-0.0034532,0.0093408
0.33334,1,-0.13681,-0.033594,-0.14867,0.39395
0.34756,1,0.065128,-0.47971,0.13843,0.30295
0.36178,1,-0.17898,-0.086056,0.0088488,0.33859
0.376,1,0.5864,0.0014057,-0.018697,-0.49764
0.39022,1,0.33827,-0.39862,0.14306,-0.050833
0.40444,1,0.42746,0.3339,-0.062178,-0.57607
0.41866,1,0.35511,0.007213,0.037444,-0.31567
0.43287,1,-0.092244,-0.041549,0.050432,0.17392
0.44709,1,-0.026881,-0.052737,-0.16833,0.31496
0.46131,1,-0.20621,-0.31728,0.17716,0.40936
1.869,1,0.21836,0.32327,0.1057,-0.50457
1.9259,1,-0.17367,-0.27975,0.42426,0.11958
1.9401,1,-0.14423,0.39413,0.52256,-0.57041
1.9828,1,-0.18055,-0.1726,-0.13388,0.54316
-0.14657,1,-0.28826,0.24423,0.65838,-0.41547
-0.13235,1,0.23827,0.2545,0.30887,-0.64812
-0.11813,1,-0.22114,-0.0046513,0.32116,0.032588
-0.10391,1,-0.59234,-0.29976,-0.23071,1.1657
-0.032818,1,-0.10038,0.18449,-0.017882,0.056385
0.12359,1,0.23586,0.22482,-0.20621,-0.15245
1.8726,1,0.021586,-0.17542,-0.21008,0.41022
1.9152,1,0.093452,0.54625,-0.20536,-0.27882
1.9294,1,-0.10894,0.25451,-0.05093,0.035953
1.9579,1,0.46951,-0.41473,0.1891,-0.21068
1.9721,1,-0.34286,0.25155,0.090401,0.15062
1.9863,1,0.054902,0.13469,0.077576,-0.14793
-1.4939,1,0.43405,-0.10152,-0.43126,0.12776
-1.309,1,0.2289,0.065931,0.005265,-0.19964
-0.10037,1,-0.17583,-0.21298,0.16253,0.3098
-0.086155,1,-0.27335,0.26881,-0.30216,0.4246
-0.071936,1,-0.0624,0.024415,-0.098063,0.22901
-0.057717,1,0.083411,-0.28631,0.13151,0.13342
-0.043498,1,-0.035033,0.55845,0.11565,-0.44536
-0.029279,1,0.14088,0.12678,0.19001,-0.3285
0.12713,1,-0.017926,-0.49826,0.22466,0.3324
1.8761,1,0.36914,0.46133,0.12629,-0.78853
1.8903,1,0.28354,0.001651,0.031247,-0.22505
1.9045,1,-0.26515,0.10921,0.10652,0.17986
1.9187,1,-0.015005,-0.046043,-0.016069,0.16539
1.9614,1,-0.020652,0.204,-0.23738,0.16067
-1.4903,1,0.05675,-0.066363,0.042788,0.058638
-1.4477,1,-0.51887,-0.19933,0.39896,0.43956
-1.3766,1,-0.024512,-0.25451,-0.23379,0.5528
-1.3623,1,-0.089335,-0.19916,0.16942,0.20622
-1.3197,1,0.11719,-0.059937,0.1844,-0.13765
-1.3055,1,-0.43285,0.016906,-0.1469,0.66411
-0.054177,1,-0.090907,0.18184,0.044219,-0.00087338
-0.039958,1,0.092463,0.32126,-0.01848,-0.25051
-0.025739,1,-0.037349,0.11659,0.047589,-0.0037929
0.13067,1,0.33615,0.021543,0.53502,-0.75045
-1.4868,1,0.049506,0.19499,-0.27347,0.13561
-1.4726,1,0.23838,-0.15906,-0.23508,0.20614
-1.4583,1,-0.0080613,0.13778,-0.28651,0.25509
-1.4441,1,0.36364,-0.16754,-0.18683,0.040619
-1.4299,1,-0.0039785,-0.53758,0.15528,0.42106
-1.4157,1,0.18113,0.076612,-0.059948,-0.093615
-1.4015,1,-0.1218,0.37004,-0.28785,0.1767
-1.3872,1,-0.14611,-0.16424,-0.31218,0.67604
-1.373,1,0.16721,0.34321,0.099666,-0.44999
-1.3588,1,-0.29804,0.087352,-0.18575,0.50447
-1.3446,1,0.25337,-0.23864,0.017741,0.028322
-1.3304,1,-0.23984,0.39855,-0.090846,0.094956
-1.3161,1,-0.18719,0.064562,0.33237,-0.061096
-1.3019,1,0.11313,-0.025236,0.18124,-0.15664
-0.036418,1,0.28586,0.060086,0.41537,-0.61928
-0.022199,1,0.19441,-0.20563,-0.086039,0.15534
0.13421,1,0.57874,0.0095316,0.049468,-0.54523
-1.4832,1,-0.031502,0.41782,0.16238,-0.36241
-0.14663,1,0.16192,0.18209,-0.15903,-0.06975
-0.13241,1,0.30147,-0.44316,0.054092,0.12227
-0.11819,1,0.27342,-0.015581,-0.15438,-0.021344
-0.10397,1,-0.13679,-0.028623,0.24235,0.051088
-0.089755,1,-0.10047,0.1108,0.10783,0.017967
-0.075536,1,-0.010316,0.40112,0.22003,-0.42245
-0.061317,1,-0.49677,0.17136,0.024352,0.45018
-0.047098,1,-0.16088,-0.11264,-0.24143,0.5866
-0.032878,1,-0.15853,-0.13556,0.13688,0.2598
-0.018659,1,0.31586,0.38168,0.30618,-0.81977
0.13775,1,0.17378,0.097194,-0.32866,0.14405
0.26572,1,0.03619,0.067612,0.17248,-0.14479
0.35104,1,-0.24836,-0.017201,-0.043816,0.41622
0.36526,1,-0.56387,-0.14339,0.23013,0.5986
2.0005,1,-0.18503,0.10105,0.26322,-0.02802
2.0147,1,0.064717,0.09053,0.036805,-0.07024
2.0289,1,-0.10205,0.51892,0.075423,-0.2964
2.0573,1,-0.1007,0.087993,0.22388,-0.067956
2.0716,1,-0.023367,-0.29125,0.15891,0.23254
-0.029339,1,0.18894,-0.14886,0.10764,-0.056416
-0.015119,1,0.40311,0.053619,0.063828,-0.40826
0.14129,1,-0.24996,-0.11803,-0.2559,0.69929
0.26926,1,0.14465,0.29376,-0.20501,-0.10138
0.28348,1,0.12551,-0.34096,-0.20342,0.45409
0.2977,1,0.027135,0.14132,0.36281,-0.36749
0.3688,1,0.1621,0.15911,-0.0066066,-0.18566
0.38302,1,0.035864,0.089213,0.11212,-0.10455
2.0324,1,0.1557,0.18302,-0.18453,-0.037629
2.0467,1,-0.17376,-0.2523,-0.14803,0.63653
2.0609,1,-0.19848,0.10591,-0.50515,0.68328
-1.4619,1,0.17224,-0.28137,0.073574,0.10722
-1.4477,1,-0.10638,-0.054848,0.033376,0.23859
-1.4335,1,-0.0743,0.068351,-0.04283,0.17056
-0.025799,1,0.20505,0.059331,0.14819,-0.28271
-0.01158,1,0.0034405,-0.23179,0.54076,-0.18568
0.14483,1,-0.19418,0.091566,-0.087861,0.31514
0.28702,1,0.15171,0.29292,0.15879,-0.4352
0.30124,1,-0.16156,0.037012,0.33818,-0.059401
0.31546,1,0.036308,-0.16043,0.088486,0.13111
0.32968,1,0.14729,-0.068923,0.23133,-0.1903
0.37234,1,0.18692,0.038859,0.28358,-0.36977
0.38656,1,0.028575,-0.20256,0.17452,0.096546
-1.4726,1,0.24099,0.17367,-0.16488,-0.12862
-1.4584,1,0.23719,0.32049,0.06667,-0.4594
-1.4442,1,-0.39131,0.31125,-0.024851,0.27803
-1.43,1,0.26586,0.019531,-0.22895,0.034486
-1.3873,1,0.17185,0.30185,-0.097274,-0.22743
-1.3731,1,-0.12092,0.059405,0.18532,0.022096
-1.3589,1,0.32918,0.3841,0.12932,-0.6648
-0.022259,1,0.01299,-0.080429,-0.02233,0.19142
-0.0080398,1,-0.24428,0.58787,0.10412,-0.22453
0.14837,1,-0.037329,0.33516,-0.11932,-0.020449
0.319,1,0.049033,0.18531,-0.019472,-0.07317
0.33322,1,-0.19618,0.25593,0.032306,0.072215
0.34744,1,0.16064,0.20032,-0.26515,0.022594
0.36166,1,-0.073393,-0.031222,-0.1816,0.38336
0.37588,1,0.2231,-0.046079,-0.014846,-0.060557
0.3901,1,-0.18949,0.23194,-0.017953,0.13131
-1.4691,1,-0.35885,0.10212,-0.16713,0.55429
-1.4264,1,0.13623,0.0516,-0.36835,0.27069
-1.4122,1,-0.20321,0.10812,0.051261,0.19066
-1.3838,1,-0.33886,0.15327,0.36364,0.0081035
-1.3695,1,-0.34742,0.010812,0.053012,0.41977
-1.3553,1,0.32551,-0.18622,0.059115,-0.11115
-0.0045,1,-0.055743,-0.24047,0.11932,0.2722
0.15191,1,-0.033827,-0.1985,0.042295,0.28413
0.37942,1,0.032169,-0.14774,0.39234,-0.14481
0.39364,1,0.53171,-0.0083399,0.41729,-0.79928
-1.4655,1,0.038511,-0.15856,0.10151,0.12544
-1.4087,1,0.28229,-0.18435,-0.10914,0.087954
-1.3518,1,0.013979,-0.15321,-0.056193,0.28946
0.15545,1,-0.33004,-0.16222,0.21872,0.40111
0.38296,1,-0.54746,0.058394,0.20393,0.45144
0.39718,1,-0.14949,0.45418,-0.1468,0.025822
-1.462,1,0.073012,0.35636,0.37453,-0.59064
-1.4051,1,0.22325,0.15679,-0.1666,-0.084513
-1.3482,1,-0.1742,-0.12964,-0.54005,0.90609
0.15899,1,-0.043642,0.039311,0.084036,0.061681
0.28696,1,0.048103,0.033971,0.062874,-0.0089326
0.30118,1,0.15423,-0.22991,-0.14299,0.29233
0.3154,1,-0.56958,-0.081241,-0.36436,1.1121
0.32962,1,0.45772,0.39809,-0.097177,-0.593
0.34384,1,0.17107,0.37394,0.37365,-0.70557
0.35806,1,-0.033393,0.072575,0.10566,0.0033327
0.3865,1,0.34645,-0.041547,0.13035,-0.31319
0.40072,1,-0.17557,0.12704,0.049321,0.15467
-1.4585,1,0.0039189,-0.4186,0.093509,0.39508
-1.4016,1,0.045687,-0.10519,-0.29054,0.43584
-1.3447,1,0.047169,-0.28995,-0.020922,0.34568
0.091434,1,0.15706,-0.027062,0.26555,-0.25018
0.16253,1,-0.2315,0.17446,0.2259,0.014936
0.2905,1,-0.08604,-0.38384,0.46348,0.12198
0.30472,1,0.020613,-0.35565,-0.17797,0.57133
0.31894,1,0.052004,0.11616,-0.08473,0.054957
0.33316,1,0.29245,0.3281,-0.39449,-0.090251
0.3616,1,-0.049769,0.0886,0.076629,0.036334
0.37582,1,0.018399,-0.12428,-0.27555,0.46644
0.39004,1,-0.10172,-0.39676,-0.19614,0.74846
0.40426,1,-0.17755,-0.041428,0.066124,0.28736
-1.4407,1,-0.30241,0.032614,-0.61706,0.97729
-1.398,1,-0.068704,-0.035039,0.064631,0.1747
-1.3554,1,0.1158,0.38262,-0.067193,-0.24878
-1.3412,1,0.040084,-0.15043,0.16425,0.069948
-0.17519,1,0.61872,0.11839,-0.36275,-0.27383
0.080755,1,0.078229,-0.18137,-0.00094005,0.20702
0.094974,1,0.17955,0.066712,0.21865,-0.30673
0.16607,1,0.008924,-0.1221,-0.33511,0.53181
0.39358,1,-0.32778,-0.20243,0.052859,0.59355
0.4078,1,0.0050448,0.026467,0.096298,0.018011
-1.4514,1,0.30536,0.064417,0.13769,-0.35728
-1.4372,1,0.10135,0.18866,0.23343,-0.3396
-1.4229,1,0.26889,0.13412,0.026107,-0.27736
-1.4087,1,0.17852,-0.062415,0.35329,-0.31538
-1.3945,1,0.41523,-0.40641,-0.16011,0.19886
-1.3803,1,0.14467,-0.056967,0.013724,0.023399
-1.3661,1,-0.18962,0.12678,0.16981,0.069862
-1.3518,1,0.24615,0.067563,-0.010304,-0.16455
-1.3376,1,0.15065,-0.052365,0.077476,-0.044584
-0.15743,1,0.009544,-0.19294,0.082876,0.21463
-0.14321,1,0.18287,-0.33817,-0.28154,0.49044
-0.12899,1,0.01017,0.083832,-0.13333,0.17619
0.070076,1,0.096013,-0.061184,0.038005,0.054947
0.084295,1,0.10356,-0.19549,0.080428,0.12232
0.16961,1,0.070382,0.095836,-0.10646,0.079681
0.41134,1,-0.12123,0.12886,-0.23915,0.3694
-1.4478,1,-0.13244,-0.32727,-0.081316,0.62691
-1.4336,1,0.14279,-0.062615,-0.24335,0.26706
-1.4052,1,0.24696,0.42532,0.020367,-0.49273
-0.12545,1,-0.34395,0.2791,0.16149,0.11058
-0.11123,1,-0.22989,0.32879,0.34991,-0.22003
-0.097014,1,-0.0075763,0.079117,-0.073661,0.14755
0.030958,1,0.18151,-0.13548,0.011261,0.057536
0.045177,1,0.087428,-0.023847,-0.081765,0.14435
0.059396,1,0.12118,0.096088,-0.098969,0.023756
0.17315,1,-0.03005,-0.34474,-0.0018749,0.46419
0.40066,1,0.044776,-0.056372,-0.31437,0.42713
0.41488,1,-0.13382,-0.43883,0.12898,0.53166
-1.4443,1,0.061858,0.24117,-0.034816,-0.092986
-0.093475,1,0.043362,-0.067428,-0.050197,0.20122
-0.079255,1,-0.061379,0.26498,-0.26881,0.22625
-0.065036,1,-0.2221,0.26736,0.29484,-0.12266
-0.050817,1,-0.46053,0.050833,0.24292,0.35304
-0.036598,1,-0.16295,0.061021,0.36848,-0.075772
-0.022379,1,-0.08951,0.56737,0.23084,-0.45481
-0.0081596,1,0.10344,0.26208,0.05267,-0.23296
0.0060595,1,0.47903,0.145,-0.024242,-0.45028
0.020279,1,0.29229,0.13605,0.21247,-0.46574
0.034498,1,-0.20158,0.27026,0.088311,0.041466
0.17669,1,0.43599,-0.11305,-0.43581,0.18641
0.41842,1,-0.058928,0.062539,0.14824,0.016094
-1.4265,1,-0.26698,0.067823,0.079321,0.29158
-1.4123,1,-0.276,-0.043826,-0.18019,0.63119
-1.3981,1,-0.082969,0.118,-0.011413,0.1423
0.18023,1,0.085338,-0.11199,-0.35762,0.47846
0.18377,1,-0.29898,-0.16019,-0.074633,0.66072
0.18731,1,0.12962,0.02121,-0.0022989,0.0039581
0.2584,1,-0.10214,-0.69282,0.13364,0.72318
0.51435,1,0.26381,0.21721,-0.41412,0.074274
-0.15041,1,0.052598,-0.18537,-0.088687,0.33988
-0.13619,1,-0.0034445,-0.16377,-0.010862,0.30852
-0.12197,1,-0.081873,0.02926,0.046085,0.17405
0.19085,1,-0.022263,0.25804,-0.24633,0.18482
0.27616,1,-0.25089,0.30841,0.21605,-0.042836
0.29038,1,-0.31927,-0.13723,-0.2299,0.80993
0.48945,1,0.11056,0.26228,-0.071011,-0.1147
0.50367,1,-0.01649,0.080236,0.43767,-0.29219
-0.14687,1,0.16436,-0.024816,0.15713,-0.13102
-0.13265,1,0.154,0.10514,0.10889,-0.18651
-0.11843,1,-0.021538,0.069667,0.059498,0.068942
0.19439,1,-0.039156,0.037046,0.27484,-0.081012
0.29392,1,-0.11193,-0.18616,0.44827,0.025164
0.30814,1,0.29553,-0.33522,0.03656,0.10637
0.32236,1,0.39646,0.05142,-0.15994,-0.14613
0.33658,1,-0.4256,0.15012,0.20067,0.28815
0.3508,1,0.21897,-0.31421,-0.34991,0.51853
0.45033,1,-0.37052,0.26862,-0.052967,0.36169
0.46455,1,0.26533,0.12616,0.21597,-0.41613
0.47877,1,0.054238,-0.36033,-0.23216,0.62
0.49299,1,-0.21931,-0.021496,-0.59492,0.94421
-0.14333,1,0.070732,-0.21821,0.11402,0.1715
0.19793,1,-0.088045,-0.24522,-0.38378,0.81004
0.34012,1,0.071759,-0.17997,0.33703,-0.064585
0.35434,1,-0.10884,0.45767,-0.050713,-0.066186
0.36856,1,-0.2314,-0.19272,0.27795,0.31171
0.38278,1,0.10467,-0.27124,-0.19154,0.45914
0.397,1,0.073245,-0.15155,-0.2524,0.44547
0.41122,1,-0.26981,-0.22418,-0.062855,0.68755
0.42544,1,-0.25234,-0.038215,0.0040283,0.45139
0.43965,1,0.018166,-0.12229,-0.07416,0.31538
0.45387,1,-0.011044,0.0839,0.31411,-0.18193
-0.13979,1,0.10034,-0.19989,0.05679,0.18088
-0.12557,1,-0.6885,0.38356,-0.052066,0.59731
-0.11135,1,0.14009,-0.0367,-0.51252,0.51922
0.20147,1,0.0050513,-0.05469,0.058192,0.15472
-0.10781,1,-0.035397,-0.59889,-0.13096,0.83217
-0.093595,1,-0.20902,-0.35885,-0.041619,0.72639
-0.079375,1,-0.35784,0.014107,-0.068038,0.58778
-0.065156,1,0.19195,0.23704,0.111,-0.32909
-0.050937,1,-0.30595,0.19617,0.21967,0.11887
0.048597,1,-0.10143,-0.3167,-0.22885,0.75019
0.20501,1,0.73065,0.38216,-0.087432,-0.82568
-0.090055,1,-0.19477,-0.22753,0.15837,0.42218
-0.075836,1,-0.10585,-0.20985,-0.64389,1.0448
-0.061616,1,-0.13574,-0.19456,0.12717,0.36191
-0.047397,1,-0.1605,0.012929,-0.22893,0.53535
-0.033178,1,0.42588,0.065751,0.086194,-0.39884
-0.018959,1,0.26334,0.1619,0.045617,-0.27617
-0.0047397,1,-0.078041,0.2913,0.16261,-0.14088
0.0094795,1,-0.11888,0.33458,-0.047965,0.05585
0.023699,1,0.43249,0.34243,0.11656,-0.66742
0.052137,1,0.2511,0.53748,-0.18896,-0.3683
0.20855,1,-0.11662,0.05891,0.19259,0.06826
-0.029638,1,0.45553,-0.12843,0.0032532,-0.18626
-0.015419,1,-0.1353,-0.21767,0.41108,0.12635
-0.0011999,1,-0.34708,-0.15211,0.24634,0.4384
0.013019,1,-0.47685,0.39022,0.046961,0.29402
0.027238,1,-0.32508,-0.19444,-0.046231,0.71747
0.041458,1,0.088295,-0.15454,-0.46237,0.63668
0.055677,1,-0.50799,0.077911,-0.0059598,0.63849
0.069896,1,-0.73135,-0.12597,-0.081944,1.1098
0.084115,1,0.26469,-0.3997,-0.1735,0.40026
0.21209,1,0.48496,-0.31604,0.23324,-0.26673
0.030778,1,-0.033423,0.40214,0.59859,-0.6701
0.044997,1,-0.28627,-0.21006,-0.066294,0.71235
0.059217,1,-0.15901,-0.2347,-0.13498,0.66472
0.073436,1,0.27686,-0.012207,0.0063435,-0.10034
0.087655,1,-0.2574,0.18261,-0.1107,0.39065
0.10187,1,0.030838,0.34146,-0.17992,0.022621
0.11609,1,-0.24556,-0.18083,-0.32334,0.87932
0.21563,1,0.047136,-0.10586,-0.099488,0.31139
0.28672,1,0.061602,-0.15075,-0.033715,0.27473
0.30094,1,-0.2235,-0.023337,-0.145,0.56126
0.062756,1,-0.46381,-0.08932,0.25761,0.50175
0.091195,1,0.34464,0.052587,0.41441,-0.59238
0.10541,1,-0.049788,0.018596,0.12193,0.10786
0.11963,1,0.030177,0.2566,-0.1969,0.1139
0.13385,1,0.06273,0.14417,-0.10405,0.091201
0.21917,1,-0.26584,-0.084699,-0.062677,0.58528
0.29026,1,-0.090733,-0.31841,0.013073,0.53415
0.30448,1,-0.40672,-0.49193,-0.25144,1.2464
0.066296,1,-0.39802,0.2596,-0.13597,0.49975
0.13739,1,0.08508,-0.011439,-0.28012,0.36326
0.22271,1,-0.49046,0.022687,0.04063,0.63488
0.2938,1,-0.31511,0.28173,0.55714,-0.23411
0.069836,1,0.22405,0.090839,-0.039802,-0.081289
0.11249,1,-0.083731,-0.60741,0.025528,0.76692
0.12671,1,0.47189,-0.023606,0.14632,-0.40847
0.14093,1,0.081917,0.18064,0.076334,-0.11664
0.22625,1,-0.44815,0.31083,0.26591,0.14609
0.29734,1,0.096917,0.076881,0.099308,-0.065124
0.31156,1,-0.01869,0.27297,-0.29469,0.24585
0.32578,1,-0.58528,-0.020815,0.012321,0.79828
0.11603,1,-0.31237,0.02754,-0.12532,0.60508
0.13025,1,0.2543,-0.06754,0.30985,-0.29275
0.14447,1,0.34505,-0.0906,0.24185,-0.30477
0.22979,1,-0.058928,0.081527,0.18996,0.012197
0.3151,1,-0.37108,-0.16284,0.68209,0.092882
0.32932,1,0.03624,0.094858,0.12688,-0.039651
0.34354,1,0.074601,0.1282,0.40155,-0.35693
0.35776,1,0.091692,-0.062919,0.070643,0.087966
0.37198,1,0.056505,0.076198,0.037206,0.036791
0.3862,1,-0.25049,-0.24617,-0.25443,0.89043
0.47151,1,0.035838,-0.25986,0.25285,0.14654
0.23333,1,-0.25695,0.21495,-0.050902,0.32516
0.34708,1,-0.031955,0.71276,-0.12162,-0.26336
0.3613,1,-0.18634,-0.067048,-0.032476,0.47447
0.37552,1,0.22819,-0.20653,0.087013,0.057587
0.38974,1,-0.27205,0.51942,0.297,-0.23317
0.40396,1,-0.11976,0.26936,-0.14714,0.22545
0.41818,1,-0.43278,0.25187,0.33701,0.12225
0.43239,1,-0.029702,0.19447,-0.070855,0.12689
0.44661,1,-0.023721,-0.18737,0.49683,-0.071941
